Name, Org Name, Total Networks Searched, Total Devices Searched, Time Frame, License Plate, Reason, Case #, Filters, Search Time, Search Type, Text Prompt, Moderation
Mason Voges,Champaign IL PD,3,81,"09/28/2025, 03:01:56 PM UTC
09/28/2025, 03:16:56 PM UTC",,theft,,Volkswagenblack,"09/28/2025, 03:17:00 PM UTC",search,,
Mason Voges,Champaign IL PD,3,81,"09/28/2025, 01:30:12 PM UTC
09/28/2025, 03:30:12 PM UTC",,theft,,Volkswagenblack,"09/28/2025, 03:17:14 PM UTC",search,,
Mason Voges,Champaign IL PD,1455,21287,"09/28/2025, 01:30:12 PM UTC
09/28/2025, 03:30:12 PM UTC",,theft,,Volkswagenblack,"09/28/2025, 03:19:18 PM UTC",search,,
Mason Voges,Champaign IL PD,3,81,"09/28/2025, 01:30:36 PM UTC
09/28/2025, 03:30:36 PM UTC",,theft,,Volkswagenblack,"09/28/2025, 03:20:40 PM UTC",search,,
Paulo Alfonso,Champaign IL PD,3,81,"09/21/2025, 01:30:12 PM UTC
09/28/2025, 01:30:12 PM UTC",FF56348,Agg Domestic Battery,C25-34013,,"09/28/2025, 03:25:50 PM UTC",lookup,,
Mason Voges,Champaign IL PD,3,81,"09/28/2025, 01:30:45 PM UTC
09/28/2025, 03:30:45 PM UTC",,theft,,SUVVolkswagenblack,"09/28/2025, 03:28:23 PM UTC",search,,
Mason Voges,Champaign IL PD,3,81,"09/28/2025, 02:00:44 PM UTC
09/28/2025, 04:00:44 PM UTC",,theft,,SUVVolkswagenblack,"09/28/2025, 03:32:47 PM UTC",search,,
Paulo Alfonso,Champaign IL PD,3,81,"09/21/2025, 01:30:12 PM UTC
09/28/2025, 01:30:12 PM UTC",FF56348,Agg Domestic Battery,C25-34013,,"09/28/2025, 03:50:37 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,7,183,"09/01/2025, 12:00:00 PM UTC
09/07/2025, 12:00:00 AM UTC",,Check Fraud,C25-21814,"Sedan, Coupe, Convertible, Hatchback, WagonNissanwhite, silver_grey, black","09/28/2025, 03:57:47 PM UTC",search,,
Paulo Alfonso,Champaign IL PD,7,183,"09/01/2025, 12:00:00 PM UTC
09/07/2025, 12:00:00 AM UTC",,Check Fraud,C25-21814,"Sedan, Coupe, Convertible, Hatchback, WagonNissanwhite, silver_grey, blackillinois","09/28/2025, 04:04:19 PM UTC",search,,
Cully Schweska,Champaign IL PD,1455,21329,"09/29/2025, 07:21:09 PM UTC
09/30/2025, 07:21:09 PM UTC",,Armed Sibjects,,SUVred,"09/30/2025, 07:21:12 PM UTC",search,,
Cully Schweska,Champaign IL PD,1455,21329,"09/29/2025, 07:22:45 PM UTC
09/30/2025, 07:22:45 PM UTC",,Armed Sibjects,,"SUVblue, red","09/30/2025, 07:22:47 PM UTC",search,,
Cully Schweska,Champaign IL PD,1455,21329,"09/30/2025, 05:00:00 AM UTC
09/30/2025, 07:22:59 PM UTC",,Armed Sibjects,,"SUVblue, red","09/30/2025, 07:23:18 PM UTC",search,,
Marshall Henry,Champaign IL PD,3,81,"09/29/2025, 04:00:33 PM UTC
09/30/2025, 04:00:33 PM UTC",CN54115,c25-29891,c25-29891,illinois,"09/30/2025, 07:30:58 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,1455,21330,"09/28/2025, 07:00:29 PM UTC
09/30/2025, 07:00:29 PM UTC",FA71273,Homicide,C25-29891,wisconsin,"09/30/2025, 07:34:04 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,1455,21330,"09/28/2025, 07:00:29 PM UTC
09/30/2025, 07:00:29 PM UTC",FA71273,Homicide,C25-29891,,"09/30/2025, 07:34:10 PM UTC",lookup,,
Mason Voges,Champaign IL PD,3,81,"09/27/2025, 07:30:12 PM UTC
09/28/2025, 07:30:12 PM UTC",EP57686,stolen,,,"09/28/2025, 07:21:14 PM UTC",lookup,,
Mason Voges,Champaign IL PD,1455,21287,"09/28/2025, 08:28:47 PM UTC
09/28/2025, 08:43:47 PM UTC",,hit run,,blue,"09/28/2025, 08:43:50 PM UTC",search,,
Danielle Abbott,Champaign IL PD,3,81,"09/28/2025, 08:30:45 PM UTC
09/28/2025, 10:30:45 PM UTC",,c25-34176,,SUVred,"09/28/2025, 10:30:46 PM UTC",search,,
Aryan Kiani,Champaign IL PD,3,81,"09/29/2025, 11:30:57 AM UTC
09/29/2025, 11:30:57 PM UTC",FA33515,c25-34270 stolen,,,"09/29/2025, 11:18:58 PM UTC",lookup,,
Aryan Kiani,Champaign IL PD,3,81,"09/29/2025, 11:30:12 AM UTC
09/29/2025, 11:30:12 PM UTC",FA33515,c25-34270 stolen,,,"09/29/2025, 11:21:13 PM UTC",lookup,,
Aryan Kiani,Champaign IL PD,3,81,"09/29/2025, 11:30:42 AM UTC
09/29/2025, 11:30:42 PM UTC",FA33515,c25-34270 stolen,,,"09/29/2025, 11:22:42 PM UTC",lookup,,
Aryan Kiani,Champaign IL PD,3,81,"09/29/2025, 11:30:26 AM UTC
09/29/2025, 11:30:26 PM UTC",FA33515,c25-34270 stolen,,,"09/29/2025, 11:25:27 PM UTC",lookup,,
Aryan Kiani,Champaign IL PD,3,81,"09/29/2025, 11:30:56 AM UTC
09/29/2025, 11:30:56 PM UTC",FA33515,c25-34270 stolen,,,"09/29/2025, 11:26:57 PM UTC",lookup,,
Danielle Abbott,Champaign IL PD,1455,21310,"09/29/2025, 10:30:42 PM UTC
09/30/2025, 12:30:42 AM UTC",FA33515,Stolen vehicle,,,"09/30/2025, 12:06:20 AM UTC",lookup,,
Danielle Abbott,Champaign IL PD,1455,21310,"09/29/2025, 10:30:42 PM UTC
09/30/2025, 12:30:42 AM UTC",FA33515,Stolen vehicle,,,"09/30/2025, 12:11:50 AM UTC",lookup,,
Aryan Kiani,Champaign IL PD,3,81,"09/29/2025, 12:30:06 PM UTC
09/30/2025, 12:30:06 AM UTC",FA33515,c25-34328 stolen,,,"09/30/2025, 12:12:08 AM UTC",lookup,,
Danielle Abbott,Champaign IL PD,1455,21310,"09/29/2025, 10:30:42 PM UTC
09/30/2025, 12:30:42 AM UTC",,c25-34328,,FA33515,"09/30/2025, 12:12:54 AM UTC",search,,
Danielle Abbott,Champaign IL PD,1455,21310,"09/29/2025, 12:30:42 AM UTC
09/30/2025, 12:30:42 AM UTC",,c25-34328,,FA33515,"09/30/2025, 12:13:45 AM UTC",search,,
Evan Brown,Champaign IL PD,3,81,"09/29/2025, 10:30:59 PM UTC
09/30/2025, 12:30:59 AM UTC",FA33515,stolen vehicle,c25-34328,,"09/30/2025, 12:17:33 AM UTC",lookup,,
Matthew Bright,Champaign IL PD,3,81,"09/29/2025, 09:30:20 PM UTC
09/30/2025, 09:30:20 PM UTC",2502288,c25-34318,c25-34318,Ramillinois,"09/30/2025, 09:14:24 PM UTC",lookup,,
Mason Voges,Champaign IL PD,1455,21339,"09/28/2025, 09:30:19 PM UTC
09/30/2025, 09:30:19 PM UTC",,hit and run,,Kiagreen,"09/30/2025, 09:17:12 PM UTC",search,,
Matthew Bright,Champaign IL PD,3,81,"09/23/2025, 09:30:37 PM UTC
09/30/2025, 09:30:37 PM UTC",2502288,c25-34318,c25-34318,Ramillinois,"09/30/2025, 09:17:40 PM UTC",lookup,,
Cully Schweska,Champaign IL PD,1413,20599,"09/30/2025, 03:35:50 PM UTC
09/30/2025, 09:35:50 PM UTC",FN58057,Armed subjects,,illinois,"09/30/2025, 09:35:53 PM UTC",lookup,,
Lance Carpenter,Champaign IL PD,3,81,"09/30/2025, 08:00:31 PM UTC
09/30/2025, 10:00:31 PM UTC",FN58057,C25-24311,,,"09/30/2025, 09:53:38 PM UTC",lookup,,
Alex Carrillo,Champaign IL PD,3,81,"09/29/2025, 12:00:00 AM UTC
09/29/2025, 11:30:00 AM UTC",DJ49984,Stolen,CFS-290,,"09/29/2025, 11:19:11 AM UTC",lookup,,
Tom Favot,Champaign IL PD,3,81,"09/29/2025, 10:00:39 AM UTC
09/29/2025, 12:00:39 PM UTC",DJ49984,9/29/25 0630,,,"09/29/2025, 11:33:23 AM UTC",lookup,,
Tom Favot,Champaign IL PD,3,81,"09/28/2025, 10:00:00 AM UTC
09/29/2025, 12:00:39 PM UTC",DJ49984,9/29/25 0630,,,"09/29/2025, 11:33:32 AM UTC",lookup,,
Mason Voges,Champaign IL PD,3,81,"09/28/2025, 12:30:20 PM UTC
09/29/2025, 12:30:20 PM UTC",DJ49984,stolen,,,"09/29/2025, 12:18:23 PM UTC",lookup,,
Mason Voges,Champaign IL PD,1455,21289,"09/28/2025, 12:30:20 PM UTC
09/29/2025, 12:30:20 PM UTC",DJ49984,stolen,,,"09/29/2025, 12:20:17 PM UTC",lookup,,
Sullivan Keeler,Champaign IL PD,3,81,"09/28/2025, 10:00:53 AM UTC
09/29/2025, 01:00:00 PM UTC",DJ49984,C25-34246,,,"09/29/2025, 12:30:09 PM UTC",lookup,,
Mason Voges,Champaign IL PD,1455,21290,"09/28/2025, 01:00:34 PM UTC
09/29/2025, 01:00:34 PM UTC",DJ49984,stolen,,,"09/29/2025, 12:51:38 PM UTC",lookup,,
Christian Borth,Champaign IL PD,3,81,"09/29/2025, 11:00:57 AM UTC
09/29/2025, 01:00:57 PM UTC",DJ49984,stolen,,,"09/29/2025, 12:56:08 PM UTC",lookup,,
Christian Borth,Champaign IL PD,1455,21290,"09/28/2025, 01:00:12 PM UTC
09/29/2025, 01:00:12 PM UTC",DJ49984,stolen,,,"09/29/2025, 12:56:19 PM UTC",lookup,,
Tavion Whitaker,Champaign IL PD,3,81,"09/30/2025, 04:00:48 PM UTC
09/30/2025, 06:00:48 PM UTC",FN43706,stolen vehicle,c25-34395,illinois,"09/30/2025, 05:35:48 PM UTC",lookup,,
Tavion Whitaker,Champaign IL PD,3,81,"08/31/2025, 06:00:54 PM UTC
09/30/2025, 06:00:54 PM UTC",FN43706,stolen vehicle,c25-34395,illinois,"09/30/2025, 05:35:57 PM UTC",lookup,,
Austin Massey,Champaign IL PD,3,81,"09/30/2025, 04:00:49 PM UTC
09/30/2025, 06:00:49 PM UTC",FN13781,RETAIL AT BURLINGTON,,,"09/30/2025, 05:37:05 PM UTC",lookup,,
Tim Frye,Champaign IL PD,3,81,"09/22/2025, 05:00:00 AM UTC
09/23/2025, 05:00:00 AM UTC",H594395,C25-33454,,,"09/30/2025, 05:37:25 PM UTC",lookup,,
Austin Massey,Champaign IL PD,3,81,"09/30/2025, 04:00:49 PM UTC
09/30/2025, 06:00:49 PM UTC",FN13781,RETAIL AT BURLINGTON,,,"09/30/2025, 05:39:17 PM UTC",lookup,,
Austin Massey,Champaign IL PD,3,81,"09/30/2025, 04:00:49 PM UTC
09/30/2025, 06:00:49 PM UTC",FN13781,RETAIL AT BURLINGTON,,,"09/30/2025, 05:44:01 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 09:00:00 PM UTC
09/12/2025, 10:15:00 PM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 05:53:08 PM UTC",search,,
Michael Talbott,Champaign IL PD,1455,21323,"08/31/2025, 05:53:10 PM UTC
09/30/2025, 05:53:10 PM UTC",FL23161,C25-33588,,,"09/30/2025, 05:53:12 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1455,21323,"09/23/2025, 05:53:23 PM UTC
09/30/2025, 05:53:23 PM UTC",FL23161,C25-33588,,,"09/30/2025, 05:53:24 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,1455,21323,"09/12/2025, 09:00:00 PM UTC
09/12/2025, 10:15:00 PM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 05:53:36 PM UTC",search,,
Mason Voges,Champaign IL PD,3,81,"09/30/2025, 12:30:35 PM UTC
09/30/2025, 02:30:35 PM UTC",FN13781,THEFT,,,"09/30/2025, 05:55:12 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,3,81,"09/09/2025, 04:00:42 PM UTC
09/30/2025, 06:00:42 PM UTC",FL23161,C25-33588,,,"09/30/2025, 05:57:45 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1413,21323,"09/09/2025, 04:00:42 PM UTC
09/30/2025, 06:00:42 PM UTC",FL23161,C25-33588,,,"09/30/2025, 05:58:43 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1413,21323,"09/22/2025, 04:00:42 PM UTC
09/24/2025, 06:00:42 PM UTC",FL23161,C25-33588,,,"09/30/2025, 05:58:59 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1455,21323,"09/16/2025, 06:00:21 PM UTC
09/30/2025, 06:00:21 PM UTC",FL23151,C25-33588,,,"09/30/2025, 06:00:22 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1455,21323,"09/16/2025, 06:01:39 PM UTC
09/30/2025, 06:01:39 PM UTC",FL23161,C25-33588,,,"09/30/2025, 06:01:40 PM UTC",lookup,,
Cully Schweska,Champaign IL PD,1413,21323,"09/28/2025, 06:30:37 PM UTC
09/30/2025, 06:30:37 PM UTC",PUL684,U25-18130,,,"09/30/2025, 06:04:39 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1455,21323,"08/31/2025, 06:04:54 PM UTC
09/30/2025, 06:04:54 PM UTC",FL23161,C25-33588,,,"09/30/2025, 06:04:56 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 08:30:00 PM UTC
09/12/2025, 10:30:00 PM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:05:27 PM UTC",search,,
Cully Schweska,Champaign IL PD,1413,21323,"09/28/2025, 06:30:27 PM UTC
09/30/2025, 06:30:27 PM UTC",PUL684,U25-18130,,,"09/30/2025, 06:05:28 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 08:30:00 PM UTC
09/12/2025, 10:30:00 PM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:05:57 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 08:30:00 PM UTC
09/12/2025, 11:00:00 PM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:06:20 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 08:00:00 PM UTC
09/12/2025, 11:00:00 PM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:06:51 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 06:00:00 PM UTC
09/12/2025, 11:00:00 PM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:07:10 PM UTC",search,,
Arthur Miller,Champaign IL PD,1455,21323,"09/12/2025, 06:00:00 PM UTC
09/12/2025, 11:00:00 PM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:07:33 PM UTC",search,,
Arthur Miller,Champaign IL PD,1455,21323,"09/12/2025, 09:00:00 PM UTC
09/13/2025, 02:00:00 AM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:08:42 PM UTC",search,,
Arthur Miller,Champaign IL PD,1455,21325,"09/12/2025, 09:00:00 PM UTC
09/13/2025, 02:00:00 AM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:12:05 PM UTC",search,,
Corey Phenicie,Champaign IL PD,1455,21316,"09/01/2025, 12:00:00 PM UTC
09/30/2025, 02:00:00 PM UTC",FA71273,Homicide,C25-29891,illinois,"09/30/2025, 03:29:23 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1455,21316,"09/21/2025, 01:00:00 PM UTC
09/24/2025, 01:00:00 AM UTC",H594395,C25-33454,,,"09/30/2025, 03:30:20 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1455,21316,"09/21/2025, 05:00:00 PM UTC
09/23/2025, 09:00:00 AM UTC",H594395,C25-33454,,,"09/30/2025, 03:31:50 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1455,21316,"09/21/2025, 05:00:00 PM UTC
09/23/2025, 09:00:00 AM UTC",H594395,C25-33454,,,"09/30/2025, 03:32:08 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1455,21316,"09/21/2025, 05:00:00 AM UTC
09/23/2025, 09:00:00 AM UTC",H594395,C25-33454,,,"09/30/2025, 03:33:51 PM UTC",lookup,,
Christopher Aikman,Champaign IL PD,3,81,"09/30/2025, 03:00:00 PM UTC
09/30/2025, 03:10:00 PM UTC",,Oct-37,,SUVwhite,"09/30/2025, 03:47:44 PM UTC",search,,
Marshall Henry,Champaign IL PD,1455,21316,"09/29/2025, 04:00:33 PM UTC
09/30/2025, 04:00:33 PM UTC",CN54115,c25-29891,c25-29891,illinois,"09/30/2025, 03:49:36 PM UTC",lookup,,
Christopher Aikman,Champaign IL PD,3,81,"09/30/2025, 02:50:00 PM UTC
09/30/2025, 03:00:00 PM UTC",,Oct-37,,SUVwhite,"09/30/2025, 03:50:41 PM UTC",search,,
Corey Phenicie,Champaign IL PD,1455,21316,"09/29/2025, 04:30:32 PM UTC
09/30/2025, 04:30:32 PM UTC",FA71273,Homicide,C25-29891,illinois,"09/30/2025, 04:02:35 PM UTC",lookup,,
Christopher Aikman,Champaign IL PD,3,81,"09/30/2025, 02:30:21 PM UTC
09/30/2025, 04:30:21 PM UTC",,Oct-37,,SUVKiawhite,"09/30/2025, 04:03:09 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 08:00:00 PM UTC
09/13/2025, 01:00:00 AM UTC",,C25-30,,Pickupwhite,"09/30/2025, 04:23:51 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 08:00:00 PM UTC
09/12/2025, 10:30:00 PM UTC",,C25-30,,Pickupwhite,"09/30/2025, 04:24:50 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 08:00:00 PM UTC
09/12/2025, 10:30:00 PM UTC",,C25-30,,PickupDodgewhite,"09/30/2025, 04:26:03 PM UTC",search,,
Arthur Miller,Champaign IL PD,1455,21317,"09/12/2025, 08:00:00 PM UTC
09/12/2025, 10:30:00 PM UTC",,C25-30,,PickupDodgewhite,"09/30/2025, 04:29:10 PM UTC",search,,
Arthur Miller,Champaign IL PD,1455,21317,"09/12/2025, 09:00:00 PM UTC
09/12/2025, 10:15:00 PM UTC",,C25-30,,PickupDodgewhite,"09/30/2025, 04:30:45 PM UTC",search,,
Arthur Miller,Champaign IL PD,1455,21317,"09/12/2025, 09:00:00 PM UTC
09/12/2025, 10:15:00 PM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 04:32:03 PM UTC",search,,
Lance Carpenter,Champaign IL PD,1413,21314,"09/28/2025, 02:30:46 PM UTC
09/30/2025, 02:30:46 PM UTC",EG83952,C25-33508,,,"09/30/2025, 02:22:48 PM UTC",lookup,,
Marshall Henry,Champaign IL PD,3,81,"09/28/2025, 09:30:39 PM UTC
09/29/2025, 09:30:39 PM UTC",CN54115,c25-29891,c25-29891,illinois,"09/29/2025, 09:29:49 PM UTC",lookup,,
Marshall Henry,Champaign IL PD,1455,21310,"09/28/2025, 10:00:51 PM UTC
09/29/2025, 10:00:51 PM UTC",CN54115,c25-29891,c25-29891,illinois,"09/29/2025, 09:31:54 PM UTC",lookup,,
Marshall Henry,Champaign IL PD,1455,21310,"09/28/2025, 10:00:51 PM UTC
09/29/2025, 10:00:51 PM UTC",CN54115,c25-29891,c25-29891,illinois,"09/29/2025, 10:03:08 PM UTC",lookup,,
Blake Wehling,Champaign IL PD,3,81,"09/30/2025, 12:00:00 AM UTC
09/30/2025, 01:00:00 AM UTC",,hit and run,c25-34442,Kia,"09/30/2025, 11:18:32 PM UTC",search,,
Blake Wehling,Champaign IL PD,3,81,"09/30/2025, 12:30:00 AM UTC
09/30/2025, 01:00:00 AM UTC",,hit and run,c25-34442,Kia,"09/30/2025, 11:20:45 PM UTC",search,,
Tom Favot,Champaign IL PD,3,81,"09/28/2025, 10:00:00 AM UTC
09/29/2025, 12:00:39 PM UTC",EQ60853,c25-40001140,,,"09/29/2025, 01:07:32 PM UTC",lookup,,
Tom Favot,Champaign IL PD,3,81,"09/24/2025, 10:00:00 AM UTC
09/29/2025, 12:00:39 PM UTC",EQ60853,c25-40001140,,,"09/29/2025, 01:08:38 PM UTC",lookup,,
Tom Favot,Champaign IL PD,3,81,"09/17/2025, 10:00:00 AM UTC
09/29/2025, 12:00:39 PM UTC",EQ60853,c25-40001140,,,"09/29/2025, 01:08:48 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 06:30:00 PM UTC
09/13/2025, 08:30:00 PM UTC",,C25-33606,,PickupDodgewhite,"09/30/2025, 08:10:34 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 06:30:00 PM UTC
09/13/2025, 08:30:00 PM UTC",,C25-33606,,PickupDodgewhite,"09/30/2025, 08:11:35 PM UTC",search,,
Arthur Miller,Champaign IL PD,1455,21331,"09/12/2025, 06:30:00 PM UTC
09/13/2025, 08:30:00 PM UTC",,C25-33606,,PickupDodgewhite,"09/30/2025, 08:12:06 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 06:30:00 PM UTC
09/13/2025, 08:30:00 PM UTC",,C25-33606,,PickupDodgewhite,"09/30/2025, 08:14:30 PM UTC",search,,
Arthur Miller,Champaign IL PD,1455,21330,"09/12/2025, 06:30:00 PM UTC
09/13/2025, 08:30:00 PM UTC",,C25-33606,,PickupDodgewhite,"09/30/2025, 08:14:43 PM UTC",search,,
Arthur Miller,Champaign IL PD,1455,21330,"09/12/2025, 06:30:00 PM UTC
09/13/2025, 08:30:00 PM UTC",,C25-33606,,PickupRamwhite,"09/30/2025, 08:15:36 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 06:30:00 PM UTC
09/13/2025, 08:30:00 PM UTC",,C25-33606,,PickupRamwhite,"09/30/2025, 08:17:24 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 06:30:00 PM UTC
09/13/2025, 08:30:00 PM UTC",,C25-33606,,PickupRamwhite,"09/30/2025, 08:24:01 PM UTC",search,,
Cully Schweska,Champaign IL PD,1455,21335,"09/30/2025, 02:40:22 PM UTC
09/30/2025, 08:40:22 PM UTC",FN58057,Armed subjects,,illinois,"09/30/2025, 08:40:23 PM UTC",lookup,,
Cully Schweska,Champaign IL PD,1413,20592,"09/30/2025, 02:41:00 PM UTC
09/30/2025, 08:41:00 PM UTC",FN58057,Armed subjects,,illinois,"09/30/2025, 08:41:03 PM UTC",lookup,,
Cully Schweska,Champaign IL PD,1413,20592,"09/30/2025, 02:50:26 PM UTC
09/30/2025, 08:50:26 PM UTC",FN58057,Armed subjects,,illinois,"09/30/2025, 08:50:35 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,3,81,"09/23/2025, 09:00:59 PM UTC
09/30/2025, 09:00:59 PM UTC",3545601B,hit and run,c25-34051,,"09/30/2025, 08:51:02 PM UTC",lookup,,
Cully Schweska,Champaign IL PD,1413,20592,"09/30/2025, 02:50:59 PM UTC
09/30/2025, 08:50:59 PM UTC",FN58057,Armed subjects,,illinois,"09/30/2025, 08:51:07 PM UTC",lookup,,
Cully Schweska,Champaign IL PD,1413,20592,"09/30/2025, 02:56:47 PM UTC
09/30/2025, 08:56:47 PM UTC",FN58057,Armed subjects,,illinois,"09/30/2025, 08:56:55 PM UTC",lookup,,
Mason Voges,Champaign IL PD,3,81,"09/28/2025, 04:30:39 PM UTC
09/29/2025, 04:30:39 PM UTC",FA33515,stolen,,indiana,"09/29/2025, 04:29:48 PM UTC",lookup,,
Mason Voges,Champaign IL PD,3,81,"09/28/2025, 04:30:39 PM UTC
09/29/2025, 04:30:39 PM UTC",FA33515,stolen,,,"09/29/2025, 04:30:00 PM UTC",lookup,,
Christian Borth,Champaign IL PD,1455,21298,"09/28/2025, 01:00:12 PM UTC
09/29/2025, 01:00:12 PM UTC",FA33515,shoplifter,,,"09/29/2025, 04:30:35 PM UTC",lookup,,
Christian Borth,Champaign IL PD,1455,21298,"09/28/2025, 01:00:12 PM UTC
09/29/2025, 01:00:12 PM UTC",FA33515,shoplifter,,,"09/29/2025, 04:36:29 PM UTC",lookup,,
Adam Walton,Champaign IL PD,3,81,"09/29/2025, 05:00:00 AM UTC
09/29/2025, 05:00:00 PM UTC",FB54857,C25-34271,,,"09/29/2025, 04:40:08 PM UTC",lookup,,
Christian Borth,Champaign IL PD,1455,21298,"09/28/2025, 01:00:12 PM UTC
09/29/2025, 01:00:12 PM UTC",FA33515,shoplifter,,,"09/29/2025, 04:43:28 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"09/15/2025, 06:00:46 PM UTC
09/29/2025, 06:00:46 PM UTC",MRQJ79,atl subject ref chief email,,,"09/29/2025, 05:56:50 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1565,22272,"09/15/2025, 06:00:46 PM UTC
09/29/2025, 06:00:46 PM UTC",MRQJ79,atl subject ref chief email,,,"09/29/2025, 05:57:32 PM UTC",lookup,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 05:00:00 AM UTC
09/13/2025, 02:00:00 AM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:13:16 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 05:00:00 AM UTC
09/13/2025, 02:00:00 AM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:14:09 PM UTC",search,,
Arthur Miller,Champaign IL PD,3,81,"09/12/2025, 05:00:00 AM UTC
09/13/2025, 02:00:00 AM UTC",,C25-33660,,PickupDodgewhite,"09/30/2025, 06:14:35 PM UTC",search,,
Corey Phenicie,Champaign IL PD,1455,21325,"09/29/2025, 04:30:58 PM UTC
09/30/2025, 04:30:58 PM UTC",FA71273,Homicide,C25-29891,illinois,"09/30/2025, 06:29:43 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,1455,21325,"09/29/2025, 07:00:07 PM UTC
09/30/2025, 07:00:07 PM UTC",FA71273,Homicide,C25-29891,illinois,"09/30/2025, 06:30:10 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,1455,21325,"09/29/2025, 07:00:07 PM UTC
09/30/2025, 07:00:07 PM UTC",37352A,Homicide,C25-29891,wisconsin,"09/30/2025, 06:43:09 PM UTC",lookup,,
Corey Phenicie,Champaign IL PD,1455,21325,"09/29/2025, 07:00:07 PM UTC
09/30/2025, 07:00:07 PM UTC",,Homicide,C25-29891,wisconsin37352A*,"09/30/2025, 06:43:36 PM UTC",search,,
Corey Phenicie,Champaign IL PD,1455,21325,"09/29/2025, 07:00:07 PM UTC
09/30/2025, 07:00:07 PM UTC",,Homicide,C25-29891,wisconsin37352A*,"09/30/2025, 06:44:04 PM UTC",search,,
Corey Phenicie,Champaign IL PD,1455,21325,"09/29/2025, 07:00:07 PM UTC
09/30/2025, 07:00:07 PM UTC",,Homicide,C25-29891,wisconsin37352A,"09/30/2025, 06:44:19 PM UTC",search,,
Corey Phenicie,Champaign IL PD,1455,21325,"09/28/2025, 07:00:29 PM UTC
09/30/2025, 07:00:29 PM UTC",,Homicide,C25-29891,wisconsin37352A,"09/30/2025, 06:44:32 PM UTC",search,,
Michael Talbott,Champaign IL PD,1455,21326,"09/24/2025, 04:30:00 PM UTC
09/24/2025, 05:00:00 PM UTC",,C25-33588,,,"09/30/2025, 06:52:12 PM UTC",search,,
Michael Talbott,Champaign IL PD,1455,21326,"09/24/2025, 04:30:00 PM UTC
09/24/2025, 05:00:00 PM UTC",,C25-33588,,,"09/30/2025, 06:52:19 PM UTC",search,,
Michael Talbott,Champaign IL PD,1455,21326,"09/24/2025, 04:30:00 PM UTC
09/24/2025, 05:00:00 PM UTC",,C25-33588,,,"09/30/2025, 06:52:29 PM UTC",search,,
