Name, Org Name, Total Networks Searched, Total Devices Searched, Time Frame, License Plate, Reason, Case #, Filters, Search Time, Search Type, Text Prompt, Moderation
Jordan Faust,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",Y828415,Other image search from alerts page associated with Alert: Hit and Run-Impound Y828415 - 2025-08-23T19:42:05.949Z,,,"08/23/2025, 07:42:07 PM UTC",lookup,,
Paulo Alfonso,Champaign IL PD,1460,20828,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",Wrr681,C25-29452,,,"08/23/2025, 08:00:33 PM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ey65697,c25-29471,,,"08/24/2025, 05:38:26 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ey65697,c25-29471,,,"08/24/2025, 05:38:34 AM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",be37872,c25-29530,,,"08/24/2025, 04:31:02 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CC98151,c25-29530,,,"08/24/2025, 04:31:29 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DU75238,c25-29530,,,"08/24/2025, 04:54:00 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",ZX95276,c25-29530,,,"08/24/2025, 04:54:48 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FG83246,c25-29530,,,"08/24/2025, 05:06:22 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 05:14:40 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 05:16:10 PM UTC",convoy,,
Sarah Burgener,Champaign IL PD,1,1,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29530,,,"08/24/2025, 06:02:13 PM UTC",search,,
Sarah Burgener,Champaign IL PD,1,1,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29530,,,"08/24/2025, 06:02:19 PM UTC",search,,
Sarah Burgener,Champaign IL PD,1,1,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29530,,Kia,"08/24/2025, 06:03:31 PM UTC",search,,
Sarah Burgener,Champaign IL PD,1,12,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29530,,Kia,"08/24/2025, 06:04:09 PM UTC",search,,
Sarah Burgener,Champaign IL PD,1,12,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dj40248,c25-29530,,Kia,"08/24/2025, 06:04:28 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dj40248,c25-29530,,Kia,"08/24/2025, 06:04:31 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dj40248,c25-29530,,Kia,"08/24/2025, 06:08:08 PM UTC",lookup,,
Sarah Burgener,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dj40248,c25-29530,,Kia,"08/24/2025, 06:08:28 PM UTC",lookup,,
Payton Adams,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FA83753,shooting,,SUV,"08/24/2025, 08:42:26 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29530,,,"08/24/2025, 08:44:00 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29530,,,"08/24/2025, 08:44:10 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29530,,,"08/24/2025, 08:44:50 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29530,,,"08/24/2025, 08:45:18 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 08:46:28 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,shooting,,SUVred,"08/24/2025, 08:46:34 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 08:46:34 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 08:46:45 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,shooting,,SUVred,"08/24/2025, 08:47:08 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 08:47:54 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,shooting,,,"08/24/2025, 08:48:54 AM UTC",search,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 08:50:01 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:51:16 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:51:25 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:52:10 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 08:52:21 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 08:52:32 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:53:05 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:54:11 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:54:23 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:54:47 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:55:15 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:55:28 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:55:59 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 08:55:59 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 08:56:24 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 08:58:03 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 09:02:27 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:02:46 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 09:03:47 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 09:04:24 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:05:36 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 09:05:58 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:06:31 AM UTC",lookup,,
Lucas Lieb,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,c25-29530,,"08/24/2025, 09:06:40 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:07:24 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:07:34 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 09:08:17 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:08:57 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:10:18 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:11:07 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 09:14:03 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:15:16 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,c25-29530,,,"08/24/2025, 09:16:20 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:16:28 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:18:20 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:18:47 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:18:53 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,shooting,,,"08/24/2025, 09:20:19 AM UTC",lookup,,
Tim Frye,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CS62443,C25-28710,,,"08/23/2025, 02:15:44 PM UTC",lookup,,
Tim Frye,Champaign IL PD,1460,20828,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CS62443,C25-28710,,,"08/23/2025, 02:16:08 PM UTC",lookup,,
Evan Brown,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EY65697,Other image search from alerts page associated with Alert: Suspect Vehicle ref theft / ATL Trestina Turner EY65697 - 2025-08-24T01:41:00.779Z,,,"08/24/2025, 01:41:02 AM UTC",lookup,,
Tim Frye,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CB64638,Daytime search for best result,,,"08/24/2025, 01:41:05 AM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dej613,s25-16161,,,"08/24/2025, 01:53:08 AM UTC",lookup,,
Brian Murphy,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CB64638,Daytime search for best result,,,"08/24/2025, 01:55:58 AM UTC",lookup,,
Evan Brown,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EY65697,Other image search from alerts page associated with Alert: Suspect Vehicle ref theft / ATL Trestina Turner EY65697 - 2025-08-24T01:59:46.892Z,,,"08/24/2025, 01:59:48 AM UTC",lookup,,
Evan Brown,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EY65697,Other image search from alerts page associated with Alert: Suspect Vehicle ref theft / ATL Trestina Turner EY65697 - 2025-08-24T02:01:18.765Z,,,"08/24/2025, 02:01:19 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FF55322,Oct-37,c25-29573,,"08/24/2025, 10:50:17 PM UTC",lookup,,
Austin Hinchman,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EK46367,Hiy and run,C25-29370,,"08/23/2025, 06:35:08 AM UTC",lookup,,
Austin Hinchman,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EK46367,Hiy and run,C25-29370,,"08/23/2025, 06:46:41 AM UTC",lookup,,
Payton Adams,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FA83753,shooting,,,"08/24/2025, 08:41:24 AM UTC",lookup,,
Payton Adams,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FA83753,shooting,,SUV,"08/24/2025, 08:41:25 AM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DJ40248,C25-29530,,,"08/24/2025, 06:20:49 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DJ40248,C25-29530,,,"08/24/2025, 06:20:58 PM UTC",lookup,,
Maxwell Villanti,Champaign IL PD,1,3,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,c25-29468,,,"08/23/2025, 10:51:56 PM UTC",search,,
Payton Lareau,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ98975,gibson city,,,"08/23/2025, 11:00:07 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ98975,gibson city,,,"08/23/2025, 11:01:30 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ98975,gibson city,,,"08/23/2025, 11:02:36 PM UTC",lookup,,
Aryan Kiani,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ98975,c25-29468,,,"08/23/2025, 11:03:50 PM UTC",lookup,,
Samantha Barnhart,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ98975,c25-29468,,,"08/23/2025, 11:04:10 PM UTC",lookup,,
Payton Lareau,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ98975,gibson city,,,"08/23/2025, 11:04:16 PM UTC",lookup,,
Samantha Barnhart,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EQ98975,c25-29468,,,"08/23/2025, 11:04:23 PM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",3159182B,stolen vehicle,c25-29220,,"08/23/2025, 12:33:29 AM UTC",lookup,,
LaDarius Jackson,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",3159182B,stolen vehicle,c25-29220,,"08/23/2025, 12:33:36 AM UTC",lookup,,
Sebastian Mora Monge,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-29312,,Chevroletblack,"08/23/2025, 12:35:07 AM UTC",search,,
Billy Aten,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",EP70661,reckless/agg flee,C25-29517,illinois,"08/25/2025, 04:21:00 AM UTC",lookup,,
Jordan Hagemann,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",2013278B,battery,c25-296155,,"08/25/2025, 04:58:19 AM UTC",lookup,,
Jordan Hagemann,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",2013278,battery,c25-296155,,"08/25/2025, 04:58:28 AM UTC",lookup,,
Jordan Hagemann,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",2013278,battery,c25-296155,,"08/25/2025, 04:59:14 AM UTC",lookup,,
Stephen Vogel,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",cn71948,C25-29530,,,"08/24/2025, 10:36:10 AM UTC",lookup,,
Stephen Vogel,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",cn71948,C25-29530,,,"08/24/2025, 10:36:35 AM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",FB54964,C25-29530,,,"08/24/2025, 10:40:56 AM UTC",lookup,,
Marshall Henry,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-25930,C25-25930,,"08/24/2025, 10:51:50 AM UTC",search,,
Lauren Hill,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-29530,,,"08/24/2025, 11:07:58 AM UTC",search,,
Jordan Hagemann,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,homicide,c25-29530,,"08/24/2025, 11:15:50 AM UTC",lookup,,
Jordan Hagemann,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,homicide,c25-29530,,"08/24/2025, 11:16:04 AM UTC",lookup,,
Jordan Hagemann,Champaign IL PD,4,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CN71948,homicide,c25-29530,,"08/24/2025, 11:18:10 AM UTC",lookup,,
Lauren Hill,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dt93321,C25-29530,,,"08/24/2025, 11:19:05 AM UTC",lookup,,
Lauren Hill,Champaign IL PD,1,4,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dt93321,C25-29530,,,"08/24/2025, 11:19:10 AM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dt93321,C25-29530,,,"08/24/2025, 11:19:17 AM UTC",lookup,,
Michael Talbott,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dt93321,c25-29530,,,"08/24/2025, 11:24:54 AM UTC",lookup,,
Michael Talbott,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dt93321,c25-29530,,,"08/24/2025, 11:25:00 AM UTC",lookup,,
Lauren Hill,Champaign IL PD,1,3,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-29530,,,"08/24/2025, 11:28:59 AM UTC",search,,
Michael Talbott,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dt93321,C25-29530,,,"08/24/2025, 11:29:05 AM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",8296000,C25-29530,,,"08/24/2025, 11:38:09 AM UTC",lookup,,
Lauren Hill,Champaign IL PD,1,3,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",8296000,C25-29530,,,"08/24/2025, 11:38:10 AM UTC",lookup,,
Michael Talbott,Champaign IL PD,3,81,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-29530,,,"08/24/2025, 12:15:49 PM UTC",search,,
Michael Talbott,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-29530,,,"08/24/2025, 12:16:33 PM UTC",search,,
Michael Talbott,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",LMR296,C25-29530,,,"08/24/2025, 12:18:46 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DT93321,C25-29530,,,"08/24/2025, 12:19:33 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1460,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",DT93321,C25-29530,,,"08/24/2025, 12:19:51 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dt93321,C25-29530,,,"08/24/2025, 12:20:33 PM UTC",lookup,,
Michael Talbott,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",dt93321,C25-29530,,,"08/24/2025, 12:20:45 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",cc98151,C25-29530,,,"08/24/2025, 02:55:05 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",cc98151,C25-29530,,,"08/24/2025, 02:55:15 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CH59591,C25-29530,,,"08/24/2025, 03:27:35 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CC63005,C25-29530,,,"08/24/2025, 03:27:51 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",Q426787,C25-29530,,,"08/24/2025, 03:28:05 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",,C25-295,,,"08/24/2025, 03:32:30 PM UTC",search,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",Q4266787,C25-29530,,,"08/24/2025, 03:32:39 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CC63005,C25-29530,,,"08/24/2025, 03:32:54 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",CH59591,C25-29530,,,"08/24/2025, 03:33:03 PM UTC",lookup,,
Lauren Hill,Champaign IL PD,1417,20827,"08/05/2025, 01:40:00 PM UTC
08/05/2025, 01:50:00 PM UTC",fm63567,C25-29530,,,"08/24/2025, 03:35:25 PM UTC",lookup,,
